codigo,recorte_id,posicion,frase
DISCURSO_008,DISCURSO_008_FR_090,90,"La única conclusión posible de ello es que, en realidad, no les interesa realmente si fuimos potencia o no, sino que les interesa que nunca lo seamos."
DISCURSO_008,DISCURSO_008_FR_091,91,"Por eso centran sus esfuerzos en discutir la etimología de la palabra “potencia”, en lugar de acompañarnos en la discusión de cómo volver a ser una de las cinco economías más pujantes del mundo."
DISCURSO_008,DISCURSO_008_FR_092,92,"Esto parece una discusión superficial o de redes sociales, pero no lo es: es una discusión acerca del alma argentina."
DISCURSO_008,DISCURSO_008_FR_093,93,"Y, hoy, más que nunca, es especialmente importante que defendamos este legado épico."
DISCURSO_008,DISCURSO_008_FR_094,94,¿Por qué?
DISCURSO_008,DISCURSO_008_FR_095,95,"Porque, como país, estamos transitando un momento bisagra en nuestra historia."
DISCURSO_008,DISCURSO_008_FR_096,96,"Estamos retornando al modelo de la libertad, el modelo de la abundancia y la generación de riqueza."
DISCURSO_008,DISCURSO_008_FR_097,97,Estamos dejando de lado la mentalidad de escasez y redistribución que tanto daño le ha hecho a esta bella nación.
DISCURSO_008,DISCURSO_008_FR_098,98,Es por eso que es momento de reencontrarnos con el espíritu que caracteriza a Carlos Pellegrini.
DISCURSO_008,DISCURSO_008_FR_099,99,"Porque es momento de que la sociedad, y especialmente las élites recuperen el coraje de soñar."
DISCURSO_008,DISCURSO_008_FR_100,100,"Por eso, no se me ocurre mejor lugar que este para mencionar estos temas, porque ustedes pueden ser la punta de lanza de este nuevo país."
DISCURSO_008,DISCURSO_008_FR_101,101,"Ahora que es momento de volver a arriesgar, invertir y crear como nuestros abuelos y bisabuelos, son ustedes los encargados de portar la antorcha que les fue legada."
DISCURSO_008,DISCURSO_008_FR_102,102,"Son ustedes quienes cuentan con el capital, el tiempo, los contactos y el conocimiento para comenzar a reconstruir la Argentina."
DISCURSO_008,DISCURSO_008_FR_103,103,"Si no soñamos por nuestra cuenta con una Argentina próspera, los malos van a soñar por nosotros."
DISCURSO_008,DISCURSO_008_FR_104,104,"Pero no sueñan con el futuro próspero que nosotros imaginamos: solo sueñan pesadillas de miseria y sujeción, que es a lo que nos acostumbraron los últimos 100 años."
DISCURSO_008,DISCURSO_008_FR_105,105,"En definitiva: que Dios bendiga a los argentinos, que las fuerzas del cielo nos acompañen y ¡viva la libertad, carajo!"
DISCURSO_008,DISCURSO_008_FR_106,106,Muchas gracias.
DISCURSO_009,DISCURSO_009_FR_001,1,Buenas tardes.
DISCURSO_009,DISCURSO_009_FR_002,2,"Muchas gracias por invitarme y permitirme ser parte de este nuevo aniversario de la Bolsa, donde vengo con tanto orgullo, cariño y alegría."
DISCURSO_009,DISCURSO_009_FR_003,3,"La charla de hoy es básicamente explicarles por qué somos el mejor gobierno de la historia, aún con 18 meses."
DISCURSO_009,DISCURSO_009_FR_004,4,"Y es interesante porque hace un año cuando vine era un montón de promesas y ahora tenemos un montón de datos, pero claramente, no soy un marciano."
DISCURSO_009,DISCURSO_009_FR_005,5,"Entiendo dónde vivo, entonces, antes de empezar con la charla voy a hacer una pequeña reflexión de micro coyuntura diaria."
DISCURSO_009,DISCURSO_009_FR_006,6,"Allá por la década del 20, un gran economista de la Universidad de Chicago empezaba a desarrollar los conceptos de incertidumbre, y entre las discusiones entre Viner y Frank Knight empieza a aparecer esa idea de riesgo e incertidumbre."
DISCURSO_009,DISCURSO_009_FR_007,7,"Y la realidad es que el problema con la incertidumbre… digo, ¡qué lindo momento poder hoy explicar esto acá!"
DISCURSO_009,DISCURSO_009_FR_008,8,Que además usted lo saben.
DISCURSO_009,DISCURSO_009_FR_009,9,"Ustedes saben que el problema con la incertidumbre es que no la pueden medir, no la pueden trabajar, no la pueden manejar, está fuera del alcance de lo que pueda hacer cada uno de ustedes."
DISCURSO_009,DISCURSO_009_FR_010,10,"Sin embargo, la diferencia con el riesgo es que ustedes lo pueden medir."
DISCURSO_009,DISCURSO_009_FR_011,11,"Y cuando ustedes además pueden medir el riesgo, tienen claro las medidas que tienen que tomar para mitigar esos riesgos."
DISCURSO_009,DISCURSO_009_FR_012,12,"Por lo tanto, aun cuando les claven puñales en la espalda, si ustedes sabían, probablemente tengan puesto un chaleco de seguridad y no pase nada."
DISCURSO_009,DISCURSO_009_FR_013,13,"Los puñales existen, pero la macro es un chaleco de seguridad."
DISCURSO_009,DISCURSO_009_FR_014,14,"Ustedes podrían decir, bueno, pero estoy aburrido de escuchar economista que ex post acertaron siempre."
DISCURSO_009,DISCURSO_009_FR_015,15,El proceso de toma de decisiones es un poquito más complejo.
DISCURSO_009,DISCURSO_009_FR_016,16,"Pero, aquellos que hayan tenido la oportunidad de escuchar mi nota con Luis Majul, ayer a la mañana, sabrán que nada de esto que está pasando a nosotros nos sorprende y nosotros estamos preparados para esto y sabemos que vamos a ser exitosos."
DISCURSO_009,DISCURSO_009_FR_017,17,¿Y saben qué?
DISCURSO_009,DISCURSO_009_FR_018,18,Lo que pasó hoy ya lo sabíamos ayer.
DISCURSO_009,DISCURSO_009_FR_019,19,"Tuvieron algún gesto el 25 de mayo, pero se criticaron mis formas, ahora saben que Milei tenía razón, pero sobre todas las cosas, lo más importante es que sepan que están desesperados."
DISCURSO_009,DISCURSO_009_FR_020,20,"Esto es un acto de desesperación, porque saben que en octubre La Libertad arrasa."
DISCURSO_009,DISCURSO_009_FR_021,21,"Es más, a la luz de lo que pasó hoy, apuesto 100 mil a uno que todos saben los que voy a hacer."
DISCURSO_009,DISCURSO_009_FR_022,22,Así que ¿saben qué?
DISCURSO_009,DISCURSO_009_FR_023,23,Vamos a vetar.
DISCURSO_009,DISCURSO_009_FR_024,24,"Y si aún se diera la circunstancia, que no creo, pero se diera que el veto se cae."
DISCURSO_009,DISCURSO_009_FR_025,25,"Lo vamos a judicializar y aún si sucediera el peor de los casos que de repente, la Justicia tuviera un acto de celeridad de cosas que tarda en tratar muchísimos años y lo decidiera tardar en muy poco tiempo, aun así, el daño que podrían causar podría ser mínimo."
DISCURSO_009,DISCURSO_009_FR_026,26,"Sería solamente una mancha en dos meses, la cual el 11 de diciembre, se la vamos a revertir en caso que tuviera éxito."
DISCURSO_009,DISCURSO_009_FR_027,27,"Lo cual, como verán, la política del superávit fiscal es permanente."
DISCURSO_009,DISCURSO_009_FR_028,28,Con lo cual ya les adelanté la conclusión que querían; ahora vamos a explicar por qué somos el gobierno de la historia.
DISCURSO_009,DISCURSO_009_FR_029,29,"Dicho esto, la pregunta es ¿por qué digo lo que digo?"
DISCURSO_009,DISCURSO_009_FR_030,30,"O sea, ¿en qué me sustento?"
DISCURSO_009,DISCURSO_009_FR_031,31,"Hay un trabajo maravilloso de Gerardo Della Paolera, Bózzoli y Irigoin, que se llama “Passing the Buck”."
DISCURSO_009,DISCURSO_009_FR_032,32,"“Passing the buck” es lo que ocurre en las carreras de posta, y cuando ustedes van pasando la posta de uno a otro."
DISCURSO_009,DISCURSO_009_FR_033,33,"Entonces, utilizando el índice de presión macroeconómica que desarrolló Barro, lo que hicieron estos autores, fue rankear todos los gobiernos de la historia argentina."
DISCURSO_009,DISCURSO_009_FR_034,34,"Y, en ese contexto, el mejor gobierno de la historia fue el primer gobierno de Menem."
DISCURSO_009,DISCURSO_009_FR_035,35,"Y, es más: el segundo gobierno quedó calificado como tercero."
DISCURSO_009,DISCURSO_009_FR_036,36,"Es más, los autores hacen una mejora del índice para contemplar cómo impactaban los números fiscales, las privatizaciones; y aun así el primer gobierno sigue siendo el mejor gobierno de la historia - hasta ahora - y el segundo gobierno de Menem estaba sexto con esta corrección."
DISCURSO_009,DISCURSO_009_FR_037,37,"Es más, el propio Gerardo me dice: uno de los defectos que tenía ese índice es que no contemplaba, no era demasiado justo en términos de reformas estructurales."
DISCURSO_009,DISCURSO_009_FR_038,38,Pero lo importante es la caracterización que uno puede hacer de manera muy estilizada de lo que fue el gobierno de Menem.
DISCURSO_009,DISCURSO_009_FR_039,39,"El gobierno de Menem básicamente tuvo dos elementos: un plan de estabilización —digamos, la convertibilidad— y un conjunto de reformas estructurales."
DISCURSO_009,DISCURSO_009_FR_040,40,"O sea, ese es el núcleo duro que lo constituyó en el mejor gobierno de la historia."
DISCURSO_009,DISCURSO_009_FR_041,41,"Por lo tanto, la primera parte de esta charla, voy a explicar por qué en términos de plan de estabilización, nuestro plan de estabilización, no solo es mejor numéricamente, sino que además conceptualmente y no solo eso, además, voy a explicar por qué nuestras reformas estructurales o si ustedes quieren, los fundamentos del crecimiento son mucho más sólidos y obviamente que después cuando terminamos vamos a discutir algunas cuestiones de riesgos y demás."
DISCURSO_009,DISCURSO_009_FR_042,42,Voy a desarrollar esto que acabo de desarrollar recién de una manera más profunda.
DISCURSO_009,DISCURSO_009_FR_043,43,"Entonces, lo primero es por qué consideramos que la estabilización es mucho más exitosa que la que fue el caso del gobierno de Menem."
DISCURSO_009,DISCURSO_009_FR_044,44,"Bueno, en realidad, si ustedes se fijan, nosotros, la caída de la tasa de inflación es mucho más rápida y esto es muy interesante porque nosotros recurrentemente solemos trabajar con lo que es el índice de precios mayoristas, porque es anticipado."
DISCURSO_009,DISCURSO_009_FR_045,45,"Entonces, como va anticipado, se puede ver con mayor claridad y ahí pasamos de niveles del 54% mensual a niveles de deflación, o sea, después de cerca de 17 años tuvimos un dato de deflación."
DISCURSO_009,DISCURSO_009_FR_046,46,"Con lo cual, pasamos de niveles de que anualizado estaban en torno al 17 mil por ciento… Hoy día escuché un Ariel Coremberg hablando sobre que explica por qué estábamos en lo que era la dinámica de una hiper."
DISCURSO_009,DISCURSO_009_FR_047,47,"Ya sea, si uno lo tomaba en lo que Cagan definía como hiperinflación que en un mes tuvieran más de 50% inflación."
DISCURSO_009,DISCURSO_009_FR_048,48,"Y eso cuando ustedes miraban los indicadores diarios y semanales de inflación, la inflación viajaba entre el uno y el uno y medio por ciento diario, o sea, estaban todas las características dadas y además yo entiendo que la extrapolación de eso es algo como muy, que parece muy exagerado, pero cuando ustedes miraban el tamaño del desequilibrio monetario, nosotros teníamos el vencimiento de a un día el equivalente de cuatro bases monetarias y además teníamos vencimientos en deuda en pesos en un corto periodo por nueve bases monetarias."
DISCURSO_009,DISCURSO_009_FR_049,49,"Es decir, que podríamos haber multiplicado en un lapso muy corto de tiempo por 14 la cantidad de dinero y, además, había un sobrante monetario que era el doble del que había en la previa del Rodrigazo."
DISCURSO_009,DISCURSO_009_FR_050,50,"Así es que, entiendo que los contra fácticos suelen generar sospecha, pero estaban los elementos claros para un verdadero desastre macroeconómico."
DISCURSO_009,DISCURSO_009_FR_051,51,"No les gusta mirarlo así; pueden mirar la tasa interanual, de llegar a niveles en torno al 300%."
DISCURSO_009,DISCURSO_009_FR_052,52,Hoy vamos a estar viajando en torno al 20.
DISCURSO_009,DISCURSO_009_FR_053,53,"Por lo tanto, eso también muestra un gran éxito."
DISCURSO_009,DISCURSO_009_FR_054,54,Y lo más importante es cómo esto se logró.
DISCURSO_009,DISCURSO_009_FR_055,55,"Entonces, esto es muy interesante, porque una de las cosas que no hubo fue una hiperinflación previa."
DISCURSO_009,DISCURSO_009_FR_056,56,"Es decir, la convertibilidad venía de dos episodios hiperinflacionarios: venía de la hiperinflación del 89, de Alfonsín, y venía de una propia hiperinflación, cuando el plan Bunge & Born y después el de Erman terminan volando."
DISCURSO_009,DISCURSO_009_FR_057,57,"Por lo tanto, no estuvo esa gran máquina de licuadora de todo, que dejaba la demanda de dinero en un nivel tan bajo que la propia recomposición de la demanda de dinero facilitaba la estabilización."
DISCURSO_009,DISCURSO_009_FR_058,58,Pero también es algo muy interesante que logramos esto sin una expropiación.
DISCURSO_009,DISCURSO_009_FR_059,59,"Es decir, nosotros no hicimos un plan Bonex; nosotros no reperfilamos deuda en pesos, poniéndole una frase para ocultar un default en moneda propia."
DISCURSO_009,DISCURSO_009_FR_060,60,"Nosotros resolvimos el problema del balance del Banco Central y de las finanzas del sector público sin expropiaciones, respetando el mercado."
DISCURSO_009,DISCURSO_009_FR_061,61,"Pero no solo eso, además, también lo hicimos sin controles de precios."
DISCURSO_009,DISCURSO_009_FR_062,62,"A ninguno de nosotros se nos ocurrió violentar el sistema de precios, porque como liberales, nosotros respetamos el derecho a la vida, a la propiedad y a la libertad y en estricto rigor, los controles de precios son una violación al derecho de propiedad."
DISCURSO_009,DISCURSO_009_FR_063,63,Porque en el fondo ¿qué es el mercado?
DISCURSO_009,DISCURSO_009_FR_064,64,El mercado es un proceso de cooperación social donde se intercambian voluntariamente derechos de propiedad.
DISCURSO_009,DISCURSO_009_FR_065,65,"Voluntariamente derechos de propiedad y de donde cuyo intercambio surgen unas relaciones de intercambio entre dinero y mercancías que fija un registro histórico llamado precios y el precio es un mecanismo de transmisión de información que genera, básicamente, una señal que hace que los agentes se coordinen en torno en esa señal, algunos serán compradores, otros serán vendedores y si hay desequilibrios se producirá un ajuste."
